filename, jobs, machines, algo, seed, exec_time, result, pop_size, xprob, mprob, wtype, mtype, max_time
./instances/50_20_06, 50, 20, gen, 615841, 5654, 653615, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_06, 50, 20, gen, 615841, 8512, 653589, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_06, 50, 20, gen, 184707, 5343, 657043, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_06, 50, 20, gen, 184707, 8252, 654965, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_06, 50, 20, gen, 369552, 4095, 657262, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_06, 50, 20, gen, 369552, 6635, 657452, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_06, 50, 20, gen, 915597, 4641, 657262, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_06, 50, 20, gen, 915597, 5815, 654363, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_06, 50, 20, gen, 399773, 6605, 656049, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_06, 50, 20, gen, 399773, 6120, 656195, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_07, 50, 20, gen, 439948, 6188, 576843, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_07, 50, 20, gen, 439948, 9286, 582621, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_07, 50, 20, gen, 281199, 2177, 588191, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_07, 50, 20, gen, 281199, 6477, 580405, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_07, 50, 20, gen, 140565, 4809, 583325, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_07, 50, 20, gen, 140565, 7671, 574754, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_07, 50, 20, gen, 454113, 4342, 582075, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_07, 50, 20, gen, 454113, 7727, 580987, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_07, 50, 20, gen, 297314, 5060, 582618, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_07, 50, 20, gen, 297314, 5860, 582512, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_08, 50, 20, gen, 923767, 6354, 539978, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_08, 50, 20, gen, 923767, 6123, 543273, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_08, 50, 20, gen, 711598, 2035, 547398, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_08, 50, 20, gen, 711598, 3740, 547398, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_08, 50, 20, gen, 147695, 2039, 547398, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_08, 50, 20, gen, 147695, 9616, 540955, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_08, 50, 20, gen, 143994, 6162, 540448, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_08, 50, 20, gen, 143994, 11721, 541100, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_08, 50, 20, gen, 212743, 4253, 543644, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_08, 50, 20, gen, 212743, 6838, 541754, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_09, 50, 20, gen, 434894, 6006, 586333, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_09, 50, 20, gen, 434894, 7441, 586094, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_09, 50, 20, gen, 379158, 4866, 588650, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_09, 50, 20, gen, 379158, 9583, 585949, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_09, 50, 20, gen, 252556, 7762, 584203, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_09, 50, 20, gen, 252556, 5799, 584795, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_09, 50, 20, gen, 506899, 4692, 587262, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_09, 50, 20, gen, 506899, 9022, 586040, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_09, 50, 20, gen, 340742, 5476, 583773, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_09, 50, 20, gen, 340742, 7462, 585563, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_10, 50, 20, gen, 591359, 3917, 613529, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_10, 50, 20, gen, 591359, 8312, 611321, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_10, 50, 20, gen, 541479, 4881, 607641, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_10, 50, 20, gen, 541479, 10016, 608837, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_10, 50, 20, gen, 473987, 5418, 609750, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_10, 50, 20, gen, 473987, 7037, 609855, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_10, 50, 20, gen, 594828, 3986, 614028, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_10, 50, 20, gen, 594828, 6146, 611894, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_10, 50, 20, gen, 667606, 4061, 614510, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_10, 50, 20, gen, 667606, 13608, 607417, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_11, 50, 20, gen, 893428, 3867, 618902, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_11, 50, 20, gen, 893428, 11409, 615666, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_11, 50, 20, gen, 276952, 5659, 618771, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_11, 50, 20, gen, 276952, 9564, 614275, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_11, 50, 20, gen, 167891, 6223, 612050, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_11, 50, 20, gen, 167891, 7018, 615938, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_11, 50, 20, gen, 643913, 2050, 622110, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_11, 50, 20, gen, 643913, 13417, 614700, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_11, 50, 20, gen, 791714, 5904, 617495, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_11, 50, 20, gen, 791714, 3331, 622110, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_12, 50, 20, gen, 173653, 5412, 590467, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_12, 50, 20, gen, 173653, 6117, 594922, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_12, 50, 20, gen, 8037, 2278, 600022, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_12, 50, 20, gen, 8037, 7961, 592382, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_12, 50, 20, gen, 611338, 4345, 594243, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_12, 50, 20, gen, 611338, 6250, 591230, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_12, 50, 20, gen, 992066, 2159, 600022, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_12, 50, 20, gen, 992066, 6792, 596607, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_12, 50, 20, gen, 851987, 3893, 597936, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_12, 50, 20, gen, 851987, 8722, 596366, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_13, 50, 20, gen, 73226, 4589, 562238, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_13, 50, 20, gen, 73226, 6486, 563087, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_13, 50, 20, gen, 193676, 3919, 561184, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_13, 50, 20, gen, 193676, 7990, 563837, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_13, 50, 20, gen, 569544, 5147, 568154, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_13, 50, 20, gen, 569544, 7303, 558814, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_13, 50, 20, gen, 967670, 4108, 561868, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_13, 50, 20, gen, 967670, 11074, 555756, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_13, 50, 20, gen, 520195, 5459, 561157, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_13, 50, 20, gen, 520195, 7071, 560770, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_14, 50, 20, gen, 495237, 5860, 583414, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_14, 50, 20, gen, 495237, 6235, 587274, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_14, 50, 20, gen, 498505, 4783, 587111, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_14, 50, 20, gen, 498505, 6136, 585561, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_14, 50, 20, gen, 154578, 5041, 584054, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_14, 50, 20, gen, 154578, 9044, 583703, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_14, 50, 20, gen, 243705, 5625, 584662, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_14, 50, 20, gen, 243705, 9250, 583383, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_14, 50, 20, gen, 324512, 5956, 580458, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_14, 50, 20, gen, 324512, 7850, 584486, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_15, 50, 20, gen, 370915, 4552, 609765, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_15, 50, 20, gen, 370915, 11982, 602050, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_15, 50, 20, gen, 983698, 4702, 605946, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_15, 50, 20, gen, 983698, 7667, 606247, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_15, 50, 20, gen, 668244, 4364, 600644, 10, 0.99, 0.05, uni, tr, 100000
./instances/50_20_15, 50, 20, gen, 668244, 5818, 604128, 20, 0.99, 0.05, uni, tr, 100000
./instances/50_20_15, 50, 20, gen, 450225, 5425, 608197, 10, 0.99, 0.05, uni, tr, 100000
