id, jobs, machines, algo, lambda, dsize, max_time, step, time, res, plateau
1494531923874, 50, 20, iga, 2, 8, 1000000, 13400, 14283, 600203, 13644
1494531923874, 50, 20, iga, 2, 8, 1000000, 13600, 14490, 600203, 13851
1494531923874, 50, 20, iga, 2, 8, 1000000, 13800, 14701, 600203, 14062
1494531923874, 50, 20, iga, 2, 8, 1000000, 14000, 14906, 600203, 14267
1494531923874, 50, 20, iga, 2, 8, 1000000, 14200, 15120, 600203, 14481
1494531923874, 50, 20, iga, 2, 8, 1000000, 14400, 15325, 600203, 14686
1494531923874, 50, 20, iga, 2, 8, 1000000, 14600, 15537, 600203, 14898
1494531923874, 50, 20, iga, 2, 8, 1000000, 14800, 15749, 600203, 15110
1494531923874, 50, 20, iga, 2, 8, 1000000, 15000, 15969, 600203, 15330
1494531923874, 50, 20, iga, 2, 8, 1000000, 15200, 16181, 600203, 15542
1494531923874, 50, 20, iga, 2, 8, 1000000, 15400, 16391, 600203, 15752
1494531923874, 50, 20, iga, 2, 8, 1000000, 15600, 16601, 600203, 15962
1494531923874, 50, 20, iga, 2, 8, 1000000, 15800, 16811, 600203, 16172
1494531923874, 50, 20, iga, 2, 8, 1000000, 16000, 17020, 600203, 16381
1494531923874, 50, 20, iga, 2, 8, 1000000, 16200, 17232, 600203, 16593
1494531923874, 50, 20, iga, 2, 8, 1000000, 16400, 17439, 600203, 16800
1494531923874, 50, 20, iga, 2, 8, 1000000, 16600, 17647, 600203, 17008
1494531923874, 50, 20, iga, 2, 8, 1000000, 16800, 17850, 600203, 17211
1494531923874, 50, 20, iga, 2, 8, 1000000, 17000, 18059, 600203, 17420
1494531923874, 50, 20, iga, 2, 8, 1000000, 17200, 18261, 600203, 17622
1494531923874, 50, 20, iga, 2, 8, 1000000, 17400, 18470, 600203, 17831
1494531923874, 50, 20, iga, 2, 8, 1000000, 17600, 18687, 600203, 18048
1494531923874, 50, 20, iga, 2, 8, 1000000, 17800, 18899, 600203, 18260
1494531923874, 50, 20, iga, 2, 8, 1000000, 18000, 19112, 600203, 18473
1494531923874, 50, 20, iga, 2, 8, 1000000, 18200, 19319, 600203, 18680
1494531923874, 50, 20, iga, 2, 8, 1000000, 18400, 19525, 600203, 18886
1494531923874, 50, 20, iga, 2, 8, 1000000, 18600, 19736, 600203, 19097
1494531923874, 50, 20, iga, 2, 8, 1000000, 18800, 19940, 600203, 19301
1494531923874, 50, 20, iga, 2, 8, 1000000, 19000, 20145, 600203, 19506
1494531923874, 50, 20, iga, 2, 8, 1000000, 19200, 20346, 600203, 19707
1494531923874, 50, 20, iga, 2, 8, 1000000, 19400, 20549, 600203, 19910
1494531954158, 50, 20, iga, 2, 8, 1000000, 200, 265, 596780, 56
1494531954158, 50, 20, iga, 2, 8, 1000000, 400, 473, 596780, 264
1494531954158, 50, 20, iga, 2, 8, 1000000, 600, 678, 596717, 80
1494531954158, 50, 20, iga, 2, 8, 1000000, 800, 904, 596717, 306
1494531954158, 50, 20, iga, 2, 8, 1000000, 1000, 1125, 596570, 94
1494531954158, 50, 20, iga, 2, 8, 1000000, 1200, 1332, 596289, 8
1494531954158, 50, 20, iga, 2, 8, 1000000, 1400, 1536, 596289, 212
1494531954158, 50, 20, iga, 2, 8, 1000000, 1600, 1778, 596289, 454
1494531954158, 50, 20, iga, 2, 8, 1000000, 1800, 1990, 596289, 666
1494531954158, 50, 20, iga, 2, 8, 1000000, 2000, 2194, 596289, 870
1494531954158, 50, 20, iga, 2, 8, 1000000, 2200, 2406, 596289, 1082
1494531954158, 50, 20, iga, 2, 8, 1000000, 2400, 2610, 596289, 1286
1494531954158, 50, 20, iga, 2, 8, 1000000, 2600, 2822, 596289, 1498
1494531954158, 50, 20, iga, 2, 8, 1000000, 2800, 3027, 596289, 1703
1494531954158, 50, 20, iga, 2, 8, 1000000, 3000, 3236, 596289, 1912
1494531954158, 50, 20, iga, 2, 8, 1000000, 3200, 3446, 596289, 2122
1494531954158, 50, 20, iga, 2, 8, 1000000, 3400, 3657, 596289, 2333
1494531954158, 50, 20, iga, 2, 8, 1000000, 3600, 3873, 596289, 2549
1494531954158, 50, 20, iga, 2, 8, 1000000, 3800, 4078, 596289, 2754
1494531954158, 50, 20, iga, 2, 8, 1000000, 4000, 4296, 596289, 2972
1494531954158, 50, 20, iga, 2, 8, 1000000, 4200, 4509, 596289, 3185
1494531954158, 50, 20, iga, 2, 8, 1000000, 4400, 4718, 596289, 3394
1494531954158, 50, 20, iga, 2, 8, 1000000, 4600, 4995, 596289, 3671
1494531954158, 50, 20, iga, 2, 8, 1000000, 4800, 5197, 596289, 3873
1494531954158, 50, 20, iga, 2, 8, 1000000, 5000, 5426, 596289, 4102
1494531954158, 50, 20, iga, 2, 8, 1000000, 5200, 5672, 596289, 4348
1494531954158, 50, 20, iga, 2, 8, 1000000, 5400, 5881, 596289, 4557
1494531954158, 50, 20, iga, 2, 8, 1000000, 5600, 6115, 596289, 4791
1494531954158, 50, 20, iga, 2, 8, 1000000, 5800, 6367, 596289, 5043
1494531954158, 50, 20, iga, 2, 8, 1000000, 6000, 6586, 596289, 5262
1494531954158, 50, 20, iga, 2, 8, 1000000, 6200, 6799, 596289, 5475
1494531954158, 50, 20, iga, 2, 8, 1000000, 6400, 7029, 596289, 5705
1494531954158, 50, 20, iga, 2, 8, 1000000, 6600, 7357, 596289, 6033
1494531954158, 50, 20, iga, 2, 8, 1000000, 6800, 7564, 596289, 6240
1494531954158, 50, 20, iga, 2, 8, 1000000, 7000, 7768, 596289, 6444
1494531954158, 50, 20, iga, 2, 8, 1000000, 7200, 8095, 596289, 6771
1494531954158, 50, 20, iga, 2, 8, 1000000, 7400, 8304, 596289, 6980
1494531954158, 50, 20, iga, 2, 8, 1000000, 7600, 8525, 596289, 7201
1494531954158, 50, 20, iga, 2, 8, 1000000, 7800, 8850, 596289, 7526
1494531954158, 50, 20, iga, 2, 8, 1000000, 8000, 9122, 596289, 7798
1494531954158, 50, 20, iga, 2, 8, 1000000, 8200, 9401, 596289, 8077
1494531954158, 50, 20, iga, 2, 8, 1000000, 8400, 9716, 596289, 8392
1494531954158, 50, 20, iga, 2, 8, 1000000, 8600, 9994, 596289, 8670
1494531954158, 50, 20, iga, 2, 8, 1000000, 8800, 10396, 596289, 9072
1494531954158, 50, 20, iga, 2, 8, 1000000, 9000, 10618, 596289, 9294
1494531954158, 50, 20, iga, 2, 8, 1000000, 9200, 10917, 596289, 9593
1494531954158, 50, 20, iga, 2, 8, 1000000, 9400, 11131, 596289, 9807
1494531954158, 50, 20, iga, 2, 8, 1000000, 9600, 11471, 596289, 10147
1494531954158, 50, 20, iga, 2, 8, 1000000, 9800, 11682, 596289, 10358
1494531954158, 50, 20, iga, 2, 8, 1000000, 10000, 11968, 596289, 10644
1494531954158, 50, 20, iga, 2, 8, 1000000, 10200, 12254, 596289, 10930
1494531954158, 50, 20, iga, 2, 8, 1000000, 10400, 12617, 596289, 11293
1494531954158, 50, 20, iga, 2, 8, 1000000, 10600, 12834, 596289, 11510
1494531954158, 50, 20, iga, 2, 8, 1000000, 10800, 13049, 596289, 11725
1494531954158, 50, 20, iga, 2, 8, 1000000, 11000, 13256, 596289, 11932
1494531954158, 50, 20, iga, 2, 8, 1000000, 11200, 13544, 596289, 12220
1494531954158, 50, 20, iga, 2, 8, 1000000, 11400, 13893, 596289, 12569
1494531954158, 50, 20, iga, 2, 8, 1000000, 11600, 14099, 596289, 12775
1494531954158, 50, 20, iga, 2, 8, 1000000, 11800, 14397, 596289, 13073
1494531954158, 50, 20, iga, 2, 8, 1000000, 12000, 14606, 596289, 13282
1494531954158, 50, 20, iga, 2, 8, 1000000, 12200, 14991, 596289, 13667
1494531954158, 50, 20, iga, 2, 8, 1000000, 12400, 15281, 596289, 13957
1494531954158, 50, 20, iga, 2, 8, 1000000, 12600, 15521, 596289, 14197
1494531954158, 50, 20, iga, 2, 8, 1000000, 12800, 15844, 596289, 14520
1494531954158, 50, 20, iga, 2, 8, 1000000, 13000, 16055, 596289, 14731
1494531954158, 50, 20, iga, 2, 8, 1000000, 13200, 16264, 596289, 14940
1494531954158, 50, 20, iga, 2, 8, 1000000, 13400, 16475, 596289, 15151
1494531954158, 50, 20, iga, 2, 8, 1000000, 13600, 16788, 596289, 15464
1494531954158, 50, 20, iga, 2, 8, 1000000, 13800, 16996, 596289, 15672
1494531954158, 50, 20, iga, 2, 8, 1000000, 14000, 17291, 596289, 15967
